text,label,fe_id
April,DATE,25943
Kevin Beasley Jr.,PERSON,25943
23,CARDINAL,25943
Richard Fletcher,PERSON,25943
911,CARDINAL,25943
April 26,DATE,25943
11500,CARDINAL,25943
Pecos Street,FAC,25943
Adams County,GPE,25943
Beasley,ORG,25943
Fletcher,ORG,25943
about 12:35 p.m.,TIME,25943
Beasley,ORG,25943
Thursday,DATE,25943
Dave Young,PERSON,25943
Tim Carlson,PERSON,25943
Beasley,ORG,25943
Beasley,ORG,25943
Fletcher,PERSON,25943
two minutes,TIME,25943
Fletcher,ORG,25943
Officer Fletcher,WORK_OF_ART,25943
Fletcher,WORK_OF_ART,25943
Colorado,GPE,25943
