subject,predicate,object,fe_id
Georgia,contains administrative territorial entity,Columbia,26718
Georgia,contains administrative territorial entity,Aiken,26718
Columbia,located in the administrative territorial entity,Georgia,26718
Aiken,located in the administrative territorial entity,Georgia,26718
Georgia,contains administrative territorial entity,Columbia,26718
Columbia,located in the administrative territorial entity,Georgia,26718
Georgia,contains administrative territorial entity,Columbia,26718
Georgia,contains administrative territorial entity,Aiken,26718
South Carolina,contains administrative territorial entity,Columbia,26718
Aiken,located in the administrative territorial entity,Georgia,26718
