text,label,fe_id
Ralph Godbee,PERSON,20961
Oct. 8,DATE,20961
Warren Evans,PERSON,20961
Killer,PERSON,20961
Eugene Brown’s,PERSON,20961
Vicki Yost,PERSON,20961
one,CARDINAL,20961
first,ORDINAL,20961
DPD,ORG,20961
Detroit,GPE,20961
Kwame Kilpatrick,PERSON,20961
USDOJ,ORG,20961
At least 50,CARDINAL,20961
1999-2012,DATE,20961
Diane Bukowski,PERSON,20961
"October 10, 2012",DATE,20961
Ralph Godbee,PERSON,20961
Detroit,GPE,20961
Aiyana Stanley-Jones,ORG,20961
7,DATE,20961
"May 16, 2010",DATE,20961
DETROIT,GPE,20961
Detroit,GPE,20961
Dave Bing,PERSON,20961
Ralph Godbee,PERSON,20961
Oct. 8,DATE,20961
Godbee,ORG,20961
Angelica Robinson,PERSON,20961
Internal Affairs,ORG,20961
the Detroit Police Department,ORG,20961
Bing,ORG,20961
Godbee,ORG,20961
25-year,DATE,20961
the last 16 years,DATE,20961
Internal Affairs Officer,ORG,20961
Angelica Robinson,PERSON,20961
the Police Department,ORG,20961
Detroit,GPE,20961
Warren Evans,PERSON,20961
Monique Patterson,PERSON,20961
Godbee,PERSON,20961
Warren Evans,PERSON,20961
Detroit Police Lt,ORG,20961
Monique Patterson,PERSON,20961
Bing,ORG,20961
Godbee,FAC,20961
Patterson,PERSON,20961
DPD,ORG,20961
the U.S. Department of Justice,ORG,20961
11-year,DATE,20961
2001,DATE,20961
Killer,PERSON,20961
Eugene Brown’s,PERSON,20961
Vicki Yost,PERSON,20961
DPD,ORG,20961
first,ORDINAL,20961
2000,DATE,20961
DPD,ORG,20961
U.S,GPE,20961
Eugene Brown,PERSON,20961
three,CARDINAL,20961
"1995, 1996",DATE,20961
1999,DATE,20961
1999,DATE,20961
2012,DATE,20961
Detroit,GPE,20961
at least 50,CARDINAL,20961
one,CARDINAL,20961
Aiyana Stanley-Jones,ORG,20961
7,DATE,20961
"May 16, 2010",DATE,20961
one,CARDINAL,20961
DPD,ORG,20961
first,ORDINAL,20961
the Justice Department,ORG,20961
Vicki Yost,PERSON,20961
Brown,PERSON,20961
Lamar Grable,PERSON,20961
20,DATE,20961
"Sept. 20, 1996",DATE,20961
first,ORDINAL,20961
the Fifth Amendment,LAW,20961
$6 million dollars,MONEY,20961
Brown,PERSON,20961
Kwame Kilpatrick,PERSON,20961
Sheryl Robinson Woods,PERSON,20961
Yost,PERSON,20961
Patterson,PERSON,20961
DOJ,ORG,20961
Sheryl Robinson,PERSON,20961
Kroll International,ORG,20961
2009,DATE,20961
U.S.,GPE,20961
District Court,ORG,20961
Julian Cook,PERSON,20961
Detroit,GPE,20961
Kwame Kilpatrick,PERSON,20961
Detroit Police Commission,ORG,20961
October 4,DATE,20961
Ron Scott,PERSON,20961
"the Detroit Coalition Against Police Brutality, Inc",ORG,20961
Godbee,PRODUCT,20961
Ron Scott,PERSON,20961
"the Detroit Coalition Against Police Brutality, Inc.",ORG,20961
’s,NORP,20961
’s,NORP,20961
Commission,ORG,20961
Twitter,PRODUCT,20961
Chief Godbee,PERSON,20961
Robinson,PERSON,20961
Godbee,ORG,20961
Godbee,ORG,20961
Patterson,PERSON,20961
the last dozen years,DATE,20961
Scott,PERSON,20961
one,CARDINAL,20961
Detroit,GPE,20961
Detroit,GPE,20961
Tashi Kiya,ORG,20961
Dennis Crawford,PERSON,20961
Detroit,GPE,20961
Barron Townsend,ORG,20961
Laron York,GPE,20961
2004,DATE,20961
Steven Kopp,PERSON,20961
Tommie Staples,PERSON,20961
five,CARDINAL,20961
2007,DATE,20961
the Voice of Detroit,ORG,20961
Detroit,GPE,20961
Crawford,ORG,20961
VOD,PERSON,20961
Dennis,PERSON,20961
15,CARDINAL,20961
4,CARDINAL,20961
20,CARDINAL,20961
Detroit,GPE,20961
Dennis Crawford,PERSON,20961
second,ORDINAL,20961
Tommie Staples,PERSON,20961
Dennis,PERSON,20961
Officer Townsend,ORG,20961
Godbee,LOC,20961
Department,ORG,20961
two decades,DATE,20961
Benny Napoleon,PERSON,20961
Jerry Oliver,PERSON,20961
