subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,18423
Washington D.C.,twinned administrative body,Maryland,18423
Alabama,shares border with,Washington D.C.,18423
Arizona,shares border with,Washington D.C.,18423
California,shares border with,Washington D.C.,18423
Illinois,shares border with,Washington D.C.,18423
Missouri,shares border with,Washington D.C.,18423
Nevada,shares border with,Washington D.C.,18423
New Jersey,shares border with,Washington D.C.,18423
New York,shares border with,Washington D.C.,18423
Alabama,shares border with,Washington D.C.,18423
Arizona,shares border with,Washington D.C.,18423
California,shares border with,Washington D.C.,18423
Illinois,shares border with,Washington D.C.,18423
Missouri,shares border with,Washington D.C.,18423
Nevada,shares border with,Washington D.C.,18423
New Jersey,shares border with,Washington D.C.,18423
New Mexico,shares border with,Washington D.C.,18423
