text,label,fe_id
"Harrison Keegan

",PERSON,16858
Dan Patterson,PERSON,16858
Monday,DATE,16858
two,CARDINAL,16858
Springfield,GPE,16858
November,DATE,16858
Patterson,PERSON,16858
Sgt,PERSON,16858
Ryan Russell,PERSON,16858
Thomas Gross,PERSON,16858
Joseph M. Tyndall,PERSON,16858
30,DATE,16858
East Kearney Street,FAC,16858
Tyndall,PERSON,16858
Glenstone Avenue,FAC,16858
Kearney Street,FAC,16858
midnight,TIME,16858
Nov. 4,DATE,16858
Walmart,ORG,16858
Tyndall,PERSON,16858
the Rest Haven Court,ORG,16858
East Kearney Street,ORG,16858
Monday,DATE,16858
Patterson,PERSON,16858
Tyndall,PERSON,16858
Russell,PERSON,16858
Russell,PERSON,16858
Gross,PERSON,16858
Patterson,PERSON,16858
Monday,DATE,16858
The day,DATE,16858
Springfield,GPE,16858
Paul Williams,PERSON,16858
Tyndall,PERSON,16858
Tasers,ORG,16858
Patterson,PERSON,16858
Tyndall,PERSON,16858
Tyndall,PERSON,16858
Tyndall,PERSON,16858
Williams,PERSON,16858
Patterson,PERSON,16858
the Springfield Police Department,ORG,16858
Patterson,PERSON,16858
12:40 a.m.,TIME,16858
Tyndall,PERSON,16858
Glenstone,GPE,16858
Kearney,ORG,16858
Tyndall,PERSON,16858
Russell,PERSON,16858
Jeep,ORG,16858
Russell,PERSON,16858
Jeep,ORG,16858
America,GPE,16858
Best Value Inn,ORG,16858
Jeep,ORG,16858
Russell,PERSON,16858
one,CARDINAL,16858
Russell,PERSON,16858
Glenstone,PERSON,16858
Glenstone Avenue,FAC,16858
one,CARDINAL,16858
Tyndall,PERSON,16858
Walmart,ORG,16858
one,CARDINAL,16858
Tyndall,PERSON,16858
the Rest Haven Court,ORG,16858
Tyndall,PERSON,16858
Russell,PERSON,16858
two,CARDINAL,16858
Tyndall,PERSON,16858
Jeep,ORG,16858
Tyndall,PERSON,16858
that night,TIME,16858
Tyndall,PERSON,16858
Joplin Fire Department,ORG,16858
The day,DATE,16858
the Springfield Police Department,ORG,16858
Tyndall,PERSON,16858
Tyndall,PERSON,16858
Springfield,GPE,16858
Tyndall,PERSON,16858
Loretta Everitt,PERSON,16858
Webb City,GPE,16858
November,DATE,16858
Tyndall,PERSON,16858
Everitt,PERSON,16858
The News-Leader,WORK_OF_ART,16858
