subject,predicate,object,fe_id
Nicole Sessoms,date of death,"Jul 29, 2012",19320
Nicole Sessoms,date of death,"Jul 29, 2012",19320
Nicole Sessoms,date of death,"Jul 29, 2012",19320
Nicole Sessoms,date of death,"Jul 29, 2012",19320
Novo Sessoms,date of death,"Jul 29, 2012",19320
Novo Sessoms,date of death,"Jul 29, 2012",19320
Novo Sessoms,date of death,"Jul 29, 2012",19320
Novo Sessoms,date of death,"Jul 29, 2012",19320
Novi Sessoms,date of death,"Jul 29, 2012",19320
Novi Sessoms,date of death,"Jul 29, 2012",19320
Novi Sessoms,date of death,"Jul 29, 2012",19320
Novi Sessoms,date of death,"Jul 29, 2012",19320
