subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,30600
Washington D.C.,twinned administrative body,Maryland,30600
Alabama,shares border with,Washington D.C.,30600
Arizona,shares border with,Washington D.C.,30600
California,shares border with,Washington D.C.,30600
Illinois,shares border with,Washington D.C.,30600
Missouri,shares border with,Washington D.C.,30600
Nevada,shares border with,Washington D.C.,30600
New Jersey,shares border with,Washington D.C.,30600
New York,shares border with,Washington D.C.,30600
Alabama,shares border with,Washington D.C.,30600
Arizona,shares border with,Washington D.C.,30600
California,shares border with,Washington D.C.,30600
Illinois,shares border with,Washington D.C.,30600
Missouri,shares border with,Washington D.C.,30600
Nevada,shares border with,Washington D.C.,30600
New Jersey,shares border with,Washington D.C.,30600
New Mexico,shares border with,Washington D.C.,30600
