text,label,fe_id
TAUNTON,ORG,17644
CBS,ORG,17644
two,CARDINAL,17644
two,CARDINAL,17644
Taunton,GPE,17644
Tuesday,DATE,17644
night,TIME,17644
Family Says,PERSON,17644
Silver City Galleria,GPE,17644
just before 7:00 p.m.,TIME,17644
28-year-old,DATE,17644
Arthur DaRosa,PERSON,17644
Honda,ORG,17644
Accord,PRODUCT,17644
Macy,ORG,17644
DaRosa,PERSON,17644
Macy,ORG,17644
Bertucci,GPE,17644
DaRosa,ORG,17644
56-year-old,DATE,17644
DaRosa,PERSON,17644
Plymouth County,GPE,17644
One,CARDINAL,17644
WBZ,ORG,17644
DaRosa,ORG,17644
Myricks Street,FAC,17644
two,CARDINAL,17644
80-year-old,DATE,17644
Ford Ranger,PERSON,17644
about three miles,QUANTITY,17644
Truck,PERSON,17644
Myricks Street,FAC,17644
Taunton,GPE,17644
Taunton,GPE,17644
this evening,TIME,17644
Thomas Hoye,PERSON,17644
Alex Mace,PERSON,17644
Jenn Breault,PERSON,17644
Bertucci,GPE,17644
bush,PERSON,17644
Mace,PERSON,17644
Mace,PERSON,17644
first,ORDINAL,17644
Mace,PERSON,17644
about five,CARDINAL,17644
