text,label,fe_id
Claire Osborn,PERSON,27610
Kelsey Bradshaw,PERSON,27610
GEORGETOWN,WORK_OF_ART,27610
16-year-old,DATE,27610
two,CARDINAL,27610
Georgetown,ORG,27610
Tuesday night,TIME,27610
Wednesday,DATE,27610
700,CARDINAL,27610
Garden Meadow Drive,FAC,27610
two 911,CARDINAL,27610
Tuesday,DATE,27610
night,TIME,27610
first,ORDINAL,27610
11:19 p.m.,TIME,27610
16-year-old,DATE,27610
Georgetown,GPE,27610
Roland Waits,PERSON,27610
second,ORDINAL,27610
911,CARDINAL,27610
Wednesday,DATE,27610
Two,CARDINAL,27610
Waits,ORG,27610
Waits,ORG,27610
the Georgetown Police Department,ORG,27610
"June 18, 2018",DATE,27610
"Oct. 2, 2017",DATE,27610
16-year-old,DATE,27610
Chip Richarte High School,ORG,27610
Georgetown,GPE,27610
Georgetown,GPE,27610
2011,DATE,27610
Waits,ORG,27610
Wednesday,DATE,27610
Bill Brown,PERSON,27610
35 years,DATE,27610
first,ORDINAL,27610
Tracy Aaron,PERSON,27610
11 years,DATE,27610
Georgetown,ORG,27610
