text,label,fe_id
the Buford area,LOC,27585
last month,DATE,27585
Monday,DATE,27585
the Georgia Bureau of Investigation,ORG,27585
GBI,ORG,27585
John James Monahan,PERSON,27585
Jr.,GPE,27585
26,DATE,27585
Ellabell,ORG,27585
"Friday, Feb. 21",DATE,27585
the Gwinnett County Police Department,ORG,27585
Monahan,PERSON,27585
Peachtree Industrial Boulevard,ORG,27585
Shadburn Ferry Road,WORK_OF_ART,27585
the Buford area,LOC,27585
Monahan,PERSON,27585
AK,ORG,27585
Monahan,GPE,27585
Shoal Creek Park,GPE,27585
Buford,GPE,27585
Hall County,GPE,27585
Lake Lanier,FAC,27585
GBI,ORG,27585
Monahan,PERSON,27585
GBI,ORG,27585
the Hall County District,FAC,27585
