subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,17609
Washington D.C.,twinned administrative body,Maryland,17609
Alabama,shares border with,Washington D.C.,17609
Arizona,shares border with,Washington D.C.,17609
California,shares border with,Washington D.C.,17609
Illinois,shares border with,Washington D.C.,17609
Missouri,shares border with,Washington D.C.,17609
Nevada,shares border with,Washington D.C.,17609
New Jersey,shares border with,Washington D.C.,17609
New York,shares border with,Washington D.C.,17609
Alabama,shares border with,Washington D.C.,17609
Arizona,shares border with,Washington D.C.,17609
California,shares border with,Washington D.C.,17609
Illinois,shares border with,Washington D.C.,17609
Missouri,shares border with,Washington D.C.,17609
Nevada,shares border with,Washington D.C.,17609
New Jersey,shares border with,Washington D.C.,17609
New Mexico,shares border with,Washington D.C.,17609
