subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,6605
Washington D.C.,twinned administrative body,Maryland,6605
Alabama,shares border with,Washington D.C.,6605
Arizona,shares border with,Washington D.C.,6605
California,shares border with,Washington D.C.,6605
Illinois,shares border with,Washington D.C.,6605
Missouri,shares border with,Washington D.C.,6605
Nevada,shares border with,Washington D.C.,6605
New Jersey,shares border with,Washington D.C.,6605
New York,shares border with,Washington D.C.,6605
Alabama,shares border with,Washington D.C.,6605
Arizona,shares border with,Washington D.C.,6605
California,shares border with,Washington D.C.,6605
Illinois,shares border with,Washington D.C.,6605
Missouri,shares border with,Washington D.C.,6605
Nevada,shares border with,Washington D.C.,6605
New Jersey,shares border with,Washington D.C.,6605
New Mexico,shares border with,Washington D.C.,6605
