text,label,fe_id
Alaska News,WORK_OF_ART,11088
American Samoa,ORG,11088
Mountain View,GPE,11088
Frank Tanuvasa,PERSON,11088
one,CARDINAL,11088
6,CARDINAL,11088
370 pounds,QUANTITY,11088
one,CARDINAL,11088
Alaska,GPE,11088
Frank the Tank,WORK_OF_ART,11088
NFL,ORG,11088
Ulualo Tuulauulu,ORG,11088
2010,DATE,11088
the East High School,ORG,11088
the College of the Desert,ORG,11088
Palm Desert,GPE,11088
Calif.,GPE,11088
Tuulauulu,GPE,11088
the early morning hours,TIME,11088
last Thursday,DATE,11088
Tanuvasa,ORG,11088
Palm Desert,GPE,11088
Calif.,GPE,11088
20,DATE,11088
Anchorage,PERSON,11088
Tanuvasa,ORG,11088
second,ORDINAL,11088
the College of the Desert,ORG,11088
Los Angeles,GPE,11088
Palm Springs,GPE,11088
the Riverside Country Sheriff's Department's,ORG,11088
Tanuvasa,ORG,11088
two,CARDINAL,11088
Palm Desert,LOC,11088
midnight,TIME,11088
Palm Desert,PERSON,11088
Tanuvasa,ORG,11088
Taser,ORG,11088
Tanuvasa,ORG,11088
an hour later,TIME,11088
One,CARDINAL,11088
College of the Desert,ORG,11088
Roman Tausaga,PERSON,11088
22,DATE,11088
Tanuvasa,ORG,11088
Anchorage,GPE,11088
Tuulauulu,GPE,11088
Tanuvasa,ORG,11088
one,CARDINAL,11088
seven,CARDINAL,11088
Nero Tanuvasa,ORG,11088
the summer,DATE,11088
Ship Creek,LOC,11088
Samoan,ORG,11088
a Mountain View Assembly of God church,ORG,11088
Anchorage,GPE,11088
Tanuvasa,ORG,11088
Roman Tausaga,PERSON,11088
third,ORDINAL,11088
Palm Desert,GPE,11088
Tanuvasa,ORG,11088
Frank Tanuvasa,PERSON,11088
Tanuvasa,ORG,11088
"College of the Desert, Dean Dowty",ORG,11088
Tanuvasa,ORG,11088
Division II,ORG,11088
Tanuvasa,ORG,11088
Dowty,PERSON,11088
the weekend,DATE,11088
more than 100,CARDINAL,11088
Desert,PERSON,11088
Tanuvasa,ORG,11088
Hawaiian,NORP,11088
Over the Rainbow,WORK_OF_ART,11088
September,DATE,11088
Chicago,GPE,11088
Tanuvasa,ORG,11088
Sunday,DATE,11088
Palm Desert,GPE,11088
Cal Worthington Ford Lincoln,PERSON,11088
Frank,PERSON,11088
Alaska,GPE,11088
the weekend,DATE,11088
Frank,PERSON,11088
the Palm Desert Police Department,ORG,11088
Palm Desert,LOC,11088
two years,DATE,11088
Reach Michelle Theriault Boots,PERSON,11088
257-4344,CARDINAL,11088
MICHELLE,PERSON,11088
Alaska,GPE,11088
Dispatch Publishing,ORG,11088
