subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,19327
Washington D.C.,twinned administrative body,Maryland,19327
Alabama,shares border with,Washington D.C.,19327
Arizona,shares border with,Washington D.C.,19327
California,shares border with,Washington D.C.,19327
Illinois,shares border with,Washington D.C.,19327
Missouri,shares border with,Washington D.C.,19327
Nevada,shares border with,Washington D.C.,19327
New Jersey,shares border with,Washington D.C.,19327
New York,shares border with,Washington D.C.,19327
Alabama,shares border with,Washington D.C.,19327
Arizona,shares border with,Washington D.C.,19327
California,shares border with,Washington D.C.,19327
Illinois,shares border with,Washington D.C.,19327
Missouri,shares border with,Washington D.C.,19327
Nevada,shares border with,Washington D.C.,19327
New Jersey,shares border with,Washington D.C.,19327
New Mexico,shares border with,Washington D.C.,19327
