subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,13383
Washington D.C.,twinned administrative body,Maryland,13383
Alabama,shares border with,Washington D.C.,13383
Arizona,shares border with,Washington D.C.,13383
California,shares border with,Washington D.C.,13383
Illinois,shares border with,Washington D.C.,13383
Missouri,shares border with,Washington D.C.,13383
Nevada,shares border with,Washington D.C.,13383
New Jersey,shares border with,Washington D.C.,13383
New York,shares border with,Washington D.C.,13383
Alabama,shares border with,Washington D.C.,13383
Arizona,shares border with,Washington D.C.,13383
California,shares border with,Washington D.C.,13383
Illinois,shares border with,Washington D.C.,13383
Missouri,shares border with,Washington D.C.,13383
Nevada,shares border with,Washington D.C.,13383
New Jersey,shares border with,Washington D.C.,13383
New Mexico,shares border with,Washington D.C.,13383
