subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,7771
Washington D.C.,twinned administrative body,Maryland,7771
Alabama,shares border with,Washington D.C.,7771
Arizona,shares border with,Washington D.C.,7771
California,shares border with,Washington D.C.,7771
Illinois,shares border with,Washington D.C.,7771
Missouri,shares border with,Washington D.C.,7771
Nevada,shares border with,Washington D.C.,7771
New Jersey,shares border with,Washington D.C.,7771
New York,shares border with,Washington D.C.,7771
Alabama,shares border with,Washington D.C.,7771
Arizona,shares border with,Washington D.C.,7771
California,shares border with,Washington D.C.,7771
Illinois,shares border with,Washington D.C.,7771
Missouri,shares border with,Washington D.C.,7771
Nevada,shares border with,Washington D.C.,7771
New Jersey,shares border with,Washington D.C.,7771
New Mexico,shares border with,Washington D.C.,7771
