text,label,fe_id
West Baltimore,GPE,19570
Friday,DATE,19570
SWAT,ORG,19570
Baltimore Sun,ORG,19570
Baltimore Sun,ORG,19570
SWAT,ORG,19570
Zachary Wein,PERSON,19570
West Baltimore,GPE,19570
early Friday,DATE,19570
morning,TIME,19570
1000,CARDINAL,19570
N. Fulton Avenue,ORG,19570
Reno Joseph Owens Jr.,PERSON,19570
39,DATE,19570
two,CARDINAL,19570
4-year-old,DATE,19570
1-year-old,DATE,19570
12-inch,QUANTITY,19570
Owens,PERSON,19570
nearly an hour,TIME,19570
SWAT,ORG,19570
Owens,PERSON,19570
Wein,PERSON,19570
M4,PRODUCT,19570
minutes,TIME,19570
Wein,PERSON,19570
Owens,PERSON,19570
about 15 feet,QUANTITY,19570
Owens,PERSON,19570
two,CARDINAL,19570
that day,DATE,19570
Owens,PERSON,19570
SWAT,ORG,19570
Wein,PERSON,19570
Owens,PERSON,19570
Tuesday,DATE,19570
Baltimore,GPE,19570
Kevin Davis,PERSON,19570
two,CARDINAL,19570
about a half-hour,CARDINAL,19570
Davis,PERSON,19570
Wein,PERSON,19570
Tuesday,DATE,19570
first,ORDINAL,19570
about 6:45 a.m.,TIME,19570
Owens,PERSON,19570
one,CARDINAL,19570
Owens,PERSON,19570
the minute,TIME,19570
SWAT,ORG,19570
Wein,ORG,19570
14-year,DATE,19570
SWAT,ORG,19570
2009,DATE,19570
Owens,PERSON,19570
second,ORDINAL,19570
SWAT,ORG,19570
Breaking News Alerts,WORK_OF_ART,19570
Subscriber Terms & Conditions,ORG,19570
Wein,ORG,19570
Owens,PERSON,19570
Wein,PERSON,19570
Owens,PERSON,19570
Wein,PERSON,19570
Owens,PERSON,19570
Wein,ORG,19570
Owens,PERSON,19570
Owens,PERSON,19570
